* Project:       zegveld
* File content:  specified output data of SWAP
* File name:     .\result_output.csv
* Model version: Swap 4.2.0
* Generated at:  2024-08-01 16:00:34
* (d),(cm),(cm),(kg/ha),(kg/ha),(kg/ha),(kg/ha)
DATETIME,TREDDRY,TREDWET,PGRASSDM,GRASSDM,PMOWDM,MOWDM
1999-02-04,0.,0.,700.00000,700.00000,0.,0.
1999-02-05,0.,.00566,700.00000,700.00000,0.,0.
1999-02-06,0.,.00615,700.00000,700.00000,0.,0.
1999-02-07,0.,.00534,700.00000,700.00000,0.,0.
1999-02-08,0.,0.,700.00000,700.00000,0.,0.
1999-02-09,0.,0.,700.00000,700.00000,0.,0.
1999-02-10,0.,.00015,700.00000,700.00000,0.,0.
1999-02-11,0.,0.,700.00000,700.00000,0.,0.
1999-02-12,0.,0.,700.00000,700.00000,0.,0.
1999-02-13,0.,0.,700.00000,700.00000,0.,0.
1999-02-14,0.,0.,700.00000,700.00000,0.,0.
1999-02-15,0.,0.,700.00000,700.00000,0.,0.
1999-02-16,0.,.00208,700.00000,700.00000,0.,0.
1999-02-17,0.,.00140,700.00000,700.00000,0.,0.
1999-02-18,0.,0.,700.00000,700.00000,0.,0.
1999-02-19,0.,0.,700.00000,700.00000,0.,0.
1999-02-20,0.,4.87903E-05,700.00000,700.00000,0.,0.
1999-02-21,0.,.00713,702.74526,700.00000,0.,0.
1999-02-22,0.,.01499,713.42313,700.00000,0.,0.
1999-02-23,0.,.01298,729.22127,700.20234,0.,0.
1999-02-24,0.,0.,744.47331,711.80925,0.,0.
1999-02-25,0.,0.,751.29254,716.84691,0.,0.
1999-02-26,0.,.00026,752.03862,716.94989,0.,0.
1999-02-27,0.,0.,752.77231,716.94989,0.,0.
1999-02-28,0.,.00177,766.12682,726.01988,0.,0.
1999-03-01,0.,.00123,766.82781,726.01988,0.,0.
1999-03-02,0.,.00545,769.09775,726.01988,0.,0.
1999-03-03,0.,.02307,798.31530,726.84177,0.,0.
1999-03-04,0.,.00062,816.67722,737.89398,0.,0.
1999-03-05,0.,0.,839.46711,752.26132,0.,0.
1999-03-06,0.,.00148,856.09628,757.69926,0.,0.
1999-03-07,0.,.00112,869.28848,763.59609,0.,0.
1999-03-08,0.,4.43723E-05,884.88728,768.21323,0.,0.
1999-03-09,0.,0.,891.91687,770.88657,0.,0.
1999-03-10,0.,.00031,911.58275,781.66905,0.,0.
1999-03-11,0.,0.,936.52523,796.61959,0.,0.
1999-03-12,0.,0.,964.87775,813.68883,0.,0.
1999-03-13,0.,0.,999.76488,834.64042,0.,0.
1999-03-14,0.,0.,1031.11781,853.41907,0.,0.
1999-03-15,0.,0.,1053.71138,866.94025,0.,0.
1999-03-16,0.,0.,1065.14295,873.76528,0.,0.
1999-03-17,0.,0.,1080.31172,882.63086,0.,0.
1999-03-18,0.,.00751,1106.31577,891.91042,0.,0.
1999-03-19,0.,.00064,1134.25408,907.64529,0.,0.
1999-03-20,0.,0.,1152.83759,918.36412,0.,0.
1999-03-21,0.,.00377,1159.91741,918.65512,0.,0.
1999-03-22,0.,.01030,1190.40445,925.76588,0.,0.
1999-03-23,0.,.00071,1206.04658,927.18608,0.,0.
1999-03-24,0.,.00205,1239.39695,943.43869,0.,0.
1999-03-25,0.,.00072,1324.22220,988.61077,0.,0.
1999-03-26,0.,.01820,1401.94899,1007.09082,0.,0.
1999-03-27,0.,.00226,1496.04031,1053.73000,0.,0.
1999-03-28,0.,0.,1592.38517,1104.54230,0.,0.
1999-03-29,0.,0.,1693.32278,1159.38940,0.,0.
1999-03-30,0.,.00161,1766.62434,1197.36840,0.,0.
1999-03-31,0.,0.,1894.67708,1269.37674,0.,0.
1999-04-01,0.,0.,2027.49640,1344.98410,0.,0.
1999-04-02,0.,0.,2165.16547,1425.06008,0.,0.
1999-04-03,0.,.01196,2229.61803,1441.14721,0.,0.
1999-04-04,0.,.00245,2291.27326,1473.85017,0.,0.
1999-04-05,0.,.00140,2328.58573,1492.63788,0.,0.
1999-04-06,0.,.00416,2382.45704,1520.14065,0.,0.
1999-04-07,0.,.02033,2482.50036,1547.70539,0.,0.
1999-04-08,0.,.00095,2557.01809,1588.94797,0.,0.
1999-04-09,0.,0.,2628.77370,1630.54181,0.,0.
1999-04-10,0.,.00021,2679.74511,1660.99354,0.,0.
1999-04-11,0.,1.55459E-05,2828.83884,1746.61876,0.,0.
1999-04-12,0.,.05694,2933.65657,1748.23954,0.,0.
1999-04-13,0.,.07280,3072.80419,1748.23954,0.,0.
1999-04-14,0.,.05236,3227.08566,1757.57209,0.,0.
1999-04-15,0.,.01272,3345.86002,1803.48828,0.,0.
1999-04-16,0.,1.79478E-06,3478.54988,1870.79428,0.,0.
1999-04-17,0.,.01104,3522.92786,1887.01563,0.,0.
1999-04-18,0.,0.,3544.42205,1899.37621,0.,0.
1999-04-19,0.,0.,3544.42205,1899.37621,0.,0.
1999-04-20,0.,.00049,3544.42205,1899.37621,0.,0.
1999-04-21,0.,.09838,3574.14276,1899.37621,0.,0.
1999-04-22,0.,.04154,3640.59362,1907.43700,0.,0.
1999-04-23,0.,.00887,3779.77182,1972.45217,0.,0.
1999-04-24,0.,0.,3918.66175,2044.50207,0.,0.
1999-04-25,0.,0.,4135.06843,2159.61823,0.,0.
1999-04-26,0.,0.,4345.38853,2277.21731,0.,0.
1999-04-27,0.,0.,4565.94982,2405.48700,0.,0.
1999-04-28,0.,0.,4792.14926,2542.77507,0.,0.
1999-04-29,0.,0.,700.00000,2685.27792,4092.14926,0.
1999-04-30,0.,0.,700.00000,2838.41397,4092.14926,0.
1999-05-01,0.,0.,700.00000,2975.38311,4092.14926,0.
1999-05-02,0.,0.,700.00000,3140.13079,4092.14926,0.
1999-05-03,0.,0.,784.09092,3313.54863,4092.14926,0.
1999-05-04,0.,0.,867.12317,3482.93647,4092.14926,0.
1999-05-05,0.,3.96635E-08,909.91443,3564.08527,4092.14926,0.
1999-05-06,0.,0.,931.13172,3590.09434,4092.14926,0.
1999-05-07,0.,.06044,1023.99741,3707.77843,4092.14926,0.
1999-05-08,0.,0.,1124.94894,3883.61241,4092.14926,0.
1999-05-09,0.,0.,1240.64157,4073.44684,4092.14926,0.
1999-05-10,0.,.01842,1322.43015,4179.67624,4092.14926,0.
1999-05-11,0.,.00575,1425.61592,4326.69433,4092.14926,0.
1999-05-12,0.,1.03089E-06,1537.02489,700.00000,4092.14926,3626.69433
1999-05-13,0.,.00235,1638.41819,700.00000,4092.14926,3626.69433
1999-05-14,0.,.00568,1773.71987,700.00000,4092.14926,3626.69433
1999-05-15,0.,0.,1933.77942,773.08692,4092.14926,3626.69433
1999-05-16,0.,0.,2090.85302,844.88568,4092.14926,3626.69433
1999-05-17,0.,0.,2275.37593,931.34922,4092.14926,3626.69433
1999-05-18,0.,0.,2468.97439,1025.20833,4092.14926,3626.69433
1999-05-19,0.,0.,2666.83128,1123.60733,4092.14926,3626.69433
1999-05-20,0.,0.,2839.78888,1212.61887,4092.14926,3626.69433
1999-05-21,0.,0.,3054.51618,1327.19999,4092.14926,3626.69433
1999-05-22,0.,0.,3259.99747,1440.46391,4092.14926,3626.69433
1999-05-23,0.,0.,3416.97505,1532.22212,4092.14926,3626.69433
1999-05-24,0.,0.,3524.35965,1599.22684,4092.14926,3626.69433
1999-05-25,0.,0.,3762.04316,1742.06056,4092.14926,3626.69433
1999-05-26,0.,0.,4012.22310,1898.64327,4092.14926,3626.69433
1999-05-27,0.,0.,700.00000,2059.45838,7404.37236,3626.69433
1999-05-28,0.,0.,700.00000,2215.02381,7404.37236,3626.69433
1999-05-29,0.,0.,700.00000,2386.48329,7404.37236,3626.69433
1999-05-30,0.,0.,750.04133,2494.17415,7404.37236,3626.69433
1999-05-31,0.,0.,842.87617,2683.86406,7404.37236,3626.69433
1999-06-01,0.,0.,938.38964,2870.96365,7404.37236,3626.69433
1999-06-02,0.,.01909,1013.21642,2995.19382,7404.37236,3626.69433
1999-06-03,0.,0.,1114.01933,3173.14494,7404.37236,3626.69433
1999-06-04,0.,.02205,1188.41824,3272.71008,7404.37236,3626.69433
1999-06-05,0.,.08973,1272.28520,3278.83129,7404.37236,3626.69433
1999-06-06,0.,.13332,1392.85074,3313.64273,7404.37236,3626.69433
1999-06-07,0.,.15279,1502.81287,3313.64273,7404.37236,3626.69433
1999-06-08,0.,.17592,1643.43857,3352.14653,7404.37236,3626.69433
1999-06-09,0.,.10232,1803.90765,3464.57059,7404.37236,3626.69433
1999-06-10,0.,.03689,1969.28218,3622.87735,7404.37236,3626.69433
1999-06-11,0.,.00176,2097.77088,700.00000,7404.37236,6549.57168
1999-06-12,0.,0.,2231.32829,700.00000,7404.37236,6549.57168
1999-06-13,0.,0.,2395.89584,700.00000,7404.37236,6549.57168
1999-06-14,0.,0.,2601.20841,777.40964,7404.37236,6549.57168
1999-06-15,0.,0.,2821.37208,865.75737,7404.37236,6549.57168
1999-06-16,0.,0.,3040.86890,957.93568,7404.37236,6549.57168
1999-06-17,0.,0.,3260.19357,1055.07363,7404.37236,6549.57168
1999-06-18,0.,0.,3497.09112,1165.86660,7404.37236,6549.57168
1999-06-19,0.,0.,700.00000,1290.56663,1.02015E+04,6549.57168
1999-06-20,0.,0.,700.00000,1345.03185,1.02015E+04,6549.57168
1999-06-21,0.,0.,700.00000,1464.14609,1.02015E+04,6549.57168
1999-06-22,0.,0.,781.83668,1596.34992,1.02015E+04,6549.57168
1999-06-23,0.,0.,851.93952,1708.79762,1.02015E+04,6549.57168
1999-06-24,0.,0.,954.91523,1867.59320,1.02015E+04,6549.57168
1999-06-25,0.,0.,1069.67178,2037.85915,1.02015E+04,6549.57168
1999-06-26,0.,0.,1189.91429,2214.10785,1.02015E+04,6549.57168
1999-06-27,5.03741E-07,.02575,1274.53853,2314.26691,1.02015E+04,6549.57168
1999-06-28,0.,0.,1392.14990,2475.90430,1.02015E+04,6549.57168
1999-06-29,0.,.05818,1443.83285,2475.90430,1.02015E+04,6549.57168
1999-06-30,0.,.05000,1551.78242,2572.45895,1.02015E+04,6549.57168
1999-07-01,0.,.00359,1648.64391,2684.68449,1.02015E+04,6549.57168
1999-07-02,0.,0.,1751.81944,2805.20666,1.02015E+04,6549.57168
1999-07-03,0.,0.,1908.01589,2985.71443,1.02015E+04,6549.57168
1999-07-04,0.,.10901,2036.68229,3020.58228,1.02015E+04,6549.57168
1999-07-05,0.,.00212,2078.53542,3020.58228,1.02015E+04,6549.57168
1999-07-06,0.,.18064,2253.79661,3069.09841,1.02015E+04,6549.57168
1999-07-07,0.,.07797,2409.96593,3155.66527,1.02015E+04,6549.57168
1999-07-08,0.,.05044,2590.45672,700.00000,1.02015E+04,9005.23695
1999-07-09,0.,0.,2798.04215,700.00000,1.02015E+04,9005.23695
1999-07-10,0.,0.,3007.83002,700.00000,1.02015E+04,9005.23695
1999-07-11,0.,0.,3206.71894,768.38299,1.02015E+04,9005.23695
1999-07-12,0.,0.,700.00000,839.38528,1.27082E+04,9005.23695
1999-07-13,0.,0.,700.00000,914.61775,1.27082E+04,9005.23695
1999-07-14,0.,0.,700.00000,1002.28009,1.27082E+04,9005.23695
1999-07-15,0.,0.,777.03505,1097.96593,1.27082E+04,9005.23695
1999-07-16,0.,0.,865.84218,1205.42572,1.27082E+04,9005.23695
1999-07-17,0.,0.,951.73170,1308.16202,1.27082E+04,9005.23695
1999-07-18,0.,0.,1054.79202,1428.42791,1.27082E+04,9005.23695
1999-07-19,0.,0.,1147.33624,1535.40957,1.27082E+04,9005.23695
1999-07-20,0.,0.,1237.23320,1636.88819,1.27082E+04,9005.23695
1999-07-21,0.,0.,1324.92812,1733.49675,1.27082E+04,9005.23695
1999-07-22,0.,0.,1390.09195,1803.47918,1.27082E+04,9005.23695
1999-07-23,0.,0.,1497.39489,1918.22484,1.27082E+04,9005.23695
1999-07-24,0.,0.,1640.12740,2068.39844,1.27082E+04,9005.23695
1999-07-25,0.,0.,1784.76915,2217.75857,1.27082E+04,9005.23695
1999-07-26,0.,0.,1943.11181,2378.30933,1.27082E+04,9005.23695
1999-07-27,0.,0.,2117.41324,2551.83548,1.27082E+04,9005.23695
1999-07-28,0.,0.,2292.37321,2723.05570,1.27082E+04,9005.23695
1999-07-29,.00490,0.,2470.54401,2892.70444,1.27082E+04,9005.23695
1999-07-30,.05532,0.,2643.45953,700.00000,1.27082E+04,1.11979E+04
1999-07-31,.03588,.00092,2810.48849,700.00000,1.27082E+04,1.11979E+04
1999-08-01,.04054,.00094,700.00000,700.00000,1.48187E+04,1.11979E+04
1999-08-02,.05271,0.,700.00000,736.14603,1.48187E+04,1.11979E+04
1999-08-03,.03148,.00193,700.00000,774.73809,1.48187E+04,1.11979E+04
1999-08-04,.02920,.00177,766.31940,821.00876,1.48187E+04,1.11979E+04
1999-08-05,.00430,.00085,825.23857,872.68497,1.48187E+04,1.11979E+04
1999-08-06,.00861,.00066,908.12928,944.62568,1.48187E+04,1.11979E+04
1999-08-07,0.,0.,908.12928,944.62568,1.48187E+04,1.11979E+04
1999-08-08,0.,.00765,948.96919,971.54076,1.48187E+04,1.11979E+04
1999-08-09,0.,0.,1029.64813,1041.96005,1.48187E+04,1.11979E+04
1999-08-10,0.,.04302,1077.87117,1041.96005,1.48187E+04,1.11979E+04
1999-08-11,0.,.03959,1155.04710,1074.86204,1.48187E+04,1.11979E+04
1999-08-12,0.,.01583,1252.69433,1137.78160,1.48187E+04,1.11979E+04
1999-08-13,0.,.00515,1362.15628,1217.57462,1.48187E+04,1.11979E+04
1999-08-14,0.,.04367,1417.06626,1217.57462,1.48187E+04,1.11979E+04
1999-08-15,0.,.06969,1525.89226,1249.24276,1.48187E+04,1.11979E+04
1999-08-16,0.,.05881,1622.08311,1257.75101,1.48187E+04,1.11979E+04
1999-08-17,0.,.04275,1709.48919,1278.94968,1.48187E+04,1.11979E+04
1999-08-18,0.,.08483,1818.22057,1287.02853,1.48187E+04,1.11979E+04
1999-08-19,0.,.07629,1905.89027,1287.02853,1.48187E+04,1.11979E+04
1999-08-20,0.,.07264,2017.53660,1287.02853,1.48187E+04,1.11979E+04
1999-08-21,0.,.04342,2138.18459,1312.29617,1.48187E+04,1.11979E+04
1999-08-22,0.,.02515,2263.01572,1353.17500,1.48187E+04,1.11979E+04
1999-08-23,0.,.02266,2416.89940,1415.80460,1.48187E+04,1.11979E+04
1999-08-24,0.,.00652,2561.26500,1484.52298,1.48187E+04,1.11979E+04
1999-08-25,0.,.00682,2688.54276,1547.58347,1.48187E+04,1.11979E+04
1999-08-26,0.,.02810,2818.03182,1597.50310,1.48187E+04,1.11979E+04
1999-08-27,0.,.00398,700.00000,1660.14655,1.69367E+04,1.11979E+04
1999-08-28,0.,.00048,700.00000,1747.06010,1.69367E+04,1.11979E+04
1999-08-29,0.,0.,700.00000,1835.91465,1.69367E+04,1.11979E+04
1999-08-30,0.,0.,754.31688,1921.24424,1.69367E+04,1.11979E+04
1999-08-31,0.,0.,800.32064,1992.40493,1.69367E+04,1.11979E+04
1999-09-01,0.,0.,816.40710,2018.76480,1.69367E+04,1.11979E+04
1999-09-02,0.,0.,877.93979,2109.87552,1.69367E+04,1.11979E+04
1999-09-03,0.,0.,948.71738,2209.68707,1.69367E+04,1.11979E+04
1999-09-04,0.,0.,1014.28274,2301.59702,1.69367E+04,1.11979E+04
1999-09-05,0.,0.,1089.85466,2403.14556,1.69367E+04,1.11979E+04
1999-09-06,0.,0.,1166.98999,2504.55627,1.69367E+04,1.11979E+04
1999-09-07,0.,0.,1226.73387,2581.47472,1.69367E+04,1.11979E+04
1999-09-08,0.,0.,1308.54341,2683.91956,1.69367E+04,1.11979E+04
1999-09-09,0.,0.,1385.51456,2777.97864,1.69367E+04,1.11979E+04
1999-09-10,0.,0.,1464.04469,700.00000,1.69367E+04,1.32759E+04
1999-09-11,0.,0.,1545.34588,700.00000,1.69367E+04,1.32759E+04
1999-09-12,0.,0.,1635.41430,700.00000,1.69367E+04,1.32759E+04
1999-09-13,0.,0.,1727.46180,744.18977,1.69367E+04,1.32759E+04
1999-09-14,0.,0.,1753.00545,756.14004,1.69367E+04,1.32759E+04
1999-09-15,3.80452E-07,.00441,1789.67303,764.66110,1.69367E+04,1.32759E+04
1999-09-16,0.,0.,1888.18919,813.16350,1.69367E+04,1.32759E+04
1999-09-17,0.,0.,1962.67730,850.16958,1.69367E+04,1.32759E+04
1999-09-18,0.,0.,2067.12246,904.27869,1.69367E+04,1.32759E+04
1999-09-19,0.,0.,2157.32452,951.50058,1.69367E+04,1.32759E+04
1999-09-20,0.,0.,2213.85695,981.93714,1.69367E+04,1.32759E+04
1999-09-21,0.,0.,2293.79993,1025.39829,1.69367E+04,1.32759E+04
1999-09-22,0.,.01408,2349.13212,1043.38083,1.69367E+04,1.32759E+04
1999-09-23,0.,.05488,2439.40109,1054.16405,1.69367E+04,1.32759E+04
1999-09-24,0.,.06279,2530.72375,1054.89733,1.69367E+04,1.32759E+04
1999-09-25,0.,.04424,2626.73452,1074.81642,1.69367E+04,1.32759E+04
1999-09-26,0.,.03284,2709.10333,1090.11711,1.69367E+04,1.32759E+04
1999-09-27,0.,.01728,700.00000,1090.11711,1.89458E+04,1.32759E+04
1999-09-28,0.,.02906,700.00000,1095.83947,1.89458E+04,1.32759E+04
1999-09-29,0.,.04591,700.00000,1095.83947,1.89458E+04,1.32759E+04
1999-09-30,0.,.02713,722.70006,1095.83947,1.89458E+04,1.32759E+04
1999-10-01,0.,.05388,753.56285,1097.62864,1.89458E+04,1.32759E+04
1999-10-02,0.,.02782,763.68991,1097.62864,1.89458E+04,1.32759E+04
1999-10-03,0.,.02604,793.95219,1097.62864,1.89458E+04,1.32759E+04
1999-10-04,0.,.02385,827.03872,1097.62864,1.89458E+04,1.32759E+04
1999-10-05,0.,.02524,871.62584,1103.03149,1.89458E+04,1.32759E+04
1999-10-06,0.,.01476,906.29888,1114.20197,1.89458E+04,1.32759E+04
1999-10-07,0.,.01074,929.15322,1121.10833,1.89458E+04,1.32759E+04
1999-10-08,0.,0.,938.17814,1121.10833,1.89458E+04,1.32759E+04
1999-10-09,0.,.01114,956.94466,1121.10833,1.89458E+04,1.32759E+04
1999-10-10,0.,.01028,971.15948,1121.10833,1.89458E+04,1.32759E+04
1999-10-11,0.,.01736,1013.21754,1129.06130,1.89458E+04,1.32759E+04
1999-10-12,0.,.01182,1064.96059,1146.22510,1.89458E+04,1.32759E+04
1999-10-13,0.,.00723,1117.67126,1166.85228,1.89458E+04,1.32759E+04
1999-10-14,0.,.00312,1143.75437,1177.80890,1.89458E+04,1.32759E+04
1999-10-15,0.,.00393,1168.83708,1188.22609,1.89458E+04,1.32759E+04
1999-10-16,0.,.00334,1222.37158,1215.07218,1.89458E+04,1.32759E+04
1999-10-17,0.,.00177,1274.57127,1242.74972,1.89458E+04,1.32759E+04
1999-10-18,0.,2.22943E-05,1323.55875,1270.09242,1.89458E+04,1.32759E+04
1999-10-19,0.,0.,1368.09177,1295.14386,1.89458E+04,1.32759E+04
1999-10-20,0.,0.,1409.82893,1318.84786,1.89458E+04,1.32759E+04
1999-10-21,0.,0.,1424.28953,1327.04042,1.89458E+04,1.32759E+04
1999-10-22,0.,1.09968E-05,1432.93649,1332.16833,1.89458E+04,1.32759E+04
1999-10-23,0.,.00906,1487.91491,1354.57165,1.89458E+04,1.32759E+04
1999-10-24,0.,.00586,1519.30026,1368.62117,1.89458E+04,1.32759E+04
1999-10-25,0.,.00436,1544.18987,700.00000,1.89458E+04,1.39445E+04
1999-10-26,0.,.00027,1579.78520,700.00000,1.89458E+04,1.39445E+04
1999-10-27,0.,.00027,1615.87823,719.51439,1.89458E+04,1.39445E+04
1999-10-28,0.,.00097,1645.06320,734.78347,1.89458E+04,1.39445E+04
1999-10-29,0.,.00064,1672.55860,749.27811,1.89458E+04,1.39445E+04
1999-10-30,0.,.01399,1719.14782,762.51165,1.89458E+04,1.39445E+04
1999-10-31,0.,.00953,1769.24656,785.08514,1.89458E+04,1.39445E+04
1999-11-01,0.,.00811,1797.10639,796.48833,1.89458E+04,1.39445E+04
1999-11-02,0.,.00362,1828.63321,811.40600,1.89458E+04,1.39445E+04
1999-11-03,0.,.00098,1877.27988,837.55847,1.89458E+04,1.39445E+04
1999-11-04,0.,.00111,1926.27433,864.42573,1.89458E+04,1.39445E+04
1999-11-05,0.,.00362,1972.16719,887.19155,1.89458E+04,1.39445E+04
1999-11-06,0.,.00950,1981.20075,887.19155,1.89458E+04,1.39445E+04
1999-11-07,0.,.00140,2003.25372,887.19155,1.89458E+04,1.39445E+04
1999-11-08,0.,0.,2015.71430,887.19155,1.89458E+04,1.39445E+04
1999-11-09,0.,.00825,2047.76037,891.41727,1.89458E+04,1.39445E+04
1999-11-10,0.,.01419,2093.66152,904.19065,1.89458E+04,1.39445E+04
1999-11-11,0.,.00700,700.00000,919.28401,2.03395E+04,1.39445E+04
1999-11-12,0.,.00244,700.00000,937.39625,2.03395E+04,1.39445E+04
1999-11-13,0.,.00040,715.87588,949.50859,2.03395E+04,1.39445E+04
1999-11-14,0.,.00241,722.38960,954.45887,2.03395E+04,1.39445E+04
1999-11-15,0.,.00075,724.35209,956.31917,2.03395E+04,1.39445E+04
1999-11-16,0.,.00022,724.35209,956.31917,2.03395E+04,1.39445E+04
1999-11-17,0.,0.,724.35209,956.31917,2.03395E+04,1.39445E+04
1999-11-18,0.,0.,724.35209,956.31917,2.03395E+04,1.39445E+04
1999-11-19,0.,.00027,724.35209,956.31917,2.03395E+04,1.39445E+04
1999-11-20,0.,.00062,724.35209,956.31917,2.03395E+04,1.39445E+04
1999-11-21,0.,5.76971E-05,724.35209,956.31917,2.03395E+04,1.39445E+04
1999-11-22,0.,.00014,724.35209,956.31917,2.03395E+04,1.39445E+04
1999-11-23,0.,.00351,724.41680,956.31917,2.03395E+04,1.39445E+04
1999-11-24,0.,.00018,724.41680,956.31917,2.03395E+04,1.39445E+04
1999-11-25,0.,0.,724.41680,956.31917,2.03395E+04,1.39445E+04
1999-11-26,0.,.01091,735.22087,960.07748,2.03395E+04,1.39445E+04
1999-11-27,0.,.00248,749.04298,960.07748,2.03395E+04,1.39445E+04
1999-11-28,0.,.01372,760.99530,964.08618,2.03395E+04,1.39445E+04
1999-11-29,0.,.00598,772.51553,969.69603,2.03395E+04,1.39445E+04
1999-11-30,0.,.00717,791.20360,979.36719,2.03395E+04,1.39445E+04
1999-12-01,0.,.00864,808.98703,988.10626,2.03395E+04,1.39445E+04
1999-12-02,0.,.00605,827.71910,999.43208,2.03395E+04,1.39445E+04
1999-12-03,0.,.00426,827.71910,999.43208,2.03395E+04,1.39445E+04
1999-12-04,0.,.00887,846.14068,1001.54158,2.03395E+04,1.39445E+04
1999-12-05,0.,.00318,866.47004,1006.49642,2.03395E+04,1.39445E+04
1999-12-06,0.,.00141,866.47004,1006.49642,2.03395E+04,1.39445E+04
1999-12-07,0.,.01324,870.43597,1006.49642,2.03395E+04,1.39445E+04
1999-12-08,0.,.01536,874.62161,700.00000,2.03395E+04,1.42510E+04
1999-12-09,0.,.00144,889.76837,700.00000,2.03395E+04,1.42510E+04
1999-12-10,0.,8.87658E-05,898.97407,707.15236,2.03395E+04,1.42510E+04
1999-12-11,0.,6.51179E-06,898.97407,707.15236,2.03395E+04,1.42510E+04
1999-12-12,0.,.00168,900.10079,707.15236,2.03395E+04,1.42510E+04
1999-12-13,0.,.00890,918.93954,707.15236,2.03395E+04,1.42510E+04
1999-12-14,0.,0.,928.67744,707.15236,2.03395E+04,1.42510E+04
1999-12-15,0.,0.,935.18556,707.15236,2.03395E+04,1.42510E+04
1999-12-16,0.,.00233,938.79159,707.75358,2.03395E+04,1.42510E+04
1999-12-17,0.,3.94907E-05,938.79159,707.75358,2.03395E+04,1.42510E+04
1999-12-18,0.,.00697,940.76410,707.75358,2.03395E+04,1.42510E+04
1999-12-19,0.,0.,940.76410,707.75358,2.03395E+04,1.42510E+04
1999-12-20,0.,5.86143E-05,940.76410,707.75358,2.03395E+04,1.42510E+04
1999-12-21,0.,0.,940.76410,707.75358,2.03395E+04,1.42510E+04
1999-12-22,0.,.00225,940.76410,707.75358,2.03395E+04,1.42510E+04
1999-12-23,0.,.00024,940.76410,707.75358,2.03395E+04,1.42510E+04
1999-12-24,0.,7.75592E-05,940.76410,707.75358,2.03395E+04,1.42510E+04
1999-12-25,0.,.00060,700.00000,707.75358,2.05802E+04,1.42510E+04
1999-12-26,0.,.00877,700.00000,707.75358,2.05802E+04,1.42510E+04
1999-12-27,0.,1.01000E-10,704.13190,707.75358,2.05802E+04,1.42510E+04
1999-12-28,0.,0.,707.51328,707.75358,2.05802E+04,1.42510E+04
1999-12-29,0.,.00132,710.05051,707.75358,2.05802E+04,1.42510E+04
1999-12-30,0.,0.,712.14945,707.75358,2.05802E+04,1.42510E+04
1999-12-31,0.,1.53953E-05,712.14945,707.75358,2.05802E+04,1.42510E+04
2000-01-01,0.,0.,700.00000,700.00000,0.,0.
2000-01-02,0.,0.,700.00000,700.00000,0.,0.
2000-01-03,0.,0.,700.00000,700.00000,0.,0.
2000-01-04,0.,0.,700.00000,700.00000,0.,0.
2000-01-05,0.,.00203,700.00000,700.00000,0.,0.
2000-01-06,0.,.00094,700.00000,700.00000,0.,0.
2000-01-07,0.,0.,700.00000,700.00000,0.,0.
2000-01-08,0.,0.,700.00000,700.00000,0.,0.
2000-01-09,0.,0.,700.00000,700.00000,0.,0.
2000-01-10,0.,0.,700.00000,700.00000,0.,0.
2000-01-11,0.,0.,700.00000,700.00000,0.,0.
2000-01-12,0.,0.,700.00000,700.00000,0.,0.
2000-01-13,0.,0.,700.00000,700.00000,0.,0.
2000-01-14,0.,0.,700.00000,700.00000,0.,0.
2000-01-15,0.,0.,700.00000,700.00000,0.,0.
2000-01-16,0.,0.,700.00000,700.00000,0.,0.
2000-01-17,0.,0.,700.00000,700.00000,0.,0.
2000-01-18,0.,0.,700.00000,700.00000,0.,0.
2000-01-19,0.,0.,700.00000,700.00000,0.,0.
2000-01-20,0.,7.55682E-05,700.00000,700.00000,0.,0.
2000-01-21,0.,0.,700.00000,700.00000,0.,0.
2000-01-22,0.,.00018,700.00000,700.00000,0.,0.
2000-01-23,0.,0.,700.00000,700.00000,0.,0.
2000-01-24,0.,0.,700.00000,700.00000,0.,0.
2000-01-25,0.,0.,700.00000,700.00000,0.,0.
2000-01-26,0.,0.,700.00000,700.00000,0.,0.
2000-01-27,0.,0.,700.00000,700.00000,0.,0.
2000-01-28,0.,0.,700.00000,700.00000,0.,0.
2000-01-29,0.,.00170,700.00000,700.00000,0.,0.
2000-01-30,0.,.00114,700.00000,700.00000,0.,0.
2000-01-31,0.,.00173,700.00000,700.00000,0.,0.
2000-02-01,0.,.00461,700.00000,700.00000,0.,0.
2000-02-02,0.,.00996,700.00000,700.00000,0.,0.
2000-02-03,0.,.00079,700.00000,700.00000,0.,0.
2000-02-04,0.,.00146,700.00000,700.00000,0.,0.
2000-02-05,0.,0.,700.00000,700.00000,0.,0.
2000-02-06,0.,0.,700.00000,700.00000,0.,0.
2000-02-07,0.,.01301,700.00000,700.00000,0.,0.
2000-02-08,0.,.02530,700.00000,700.00000,0.,0.
2000-02-09,0.,.00060,718.18153,715.78693,0.,0.
2000-02-10,0.,.01607,727.78077,715.78693,0.,0.
2000-02-11,0.,.00251,764.32919,742.97269,0.,0.
2000-02-12,0.,.00641,779.20556,748.61470,0.,0.
2000-02-13,0.,0.,809.18009,773.27938,0.,0.
2000-02-14,0.,.00339,831.26075,786.97773,0.,0.
2000-02-15,0.,.00267,846.71923,796.52822,0.,0.
2000-02-16,0.,.01921,859.81433,796.52822,0.,0.
2000-02-17,0.,.01055,869.89207,799.70777,0.,0.
2000-02-18,0.,.00760,872.61210,799.70777,0.,0.
